INSERT INTO archer VALUES ('100', 'Aubrey', 'Anderson', 19, 'Female');
INSERT INTO archer VALUES ('456', 'Elizabeth', 'Martinez', 42, 'Female');
INSERT INTO archer VALUES ('457', 'Dylan', 'Adams', 64, 'Male');
INSERT INTO archer VALUES ('458', 'Daniel', 'Martinez', 37, 'Male');
INSERT INTO archer VALUES ('459', 'Nathan', 'Lewis', 22, 'Male');
INSERT INTO archer VALUES ('460', 'Harper', 'Anderson', 52, 'Male');
INSERT INTO archer VALUES ('461', 'Daniel', 'Davis', 25, 'Male');
INSERT INTO archer VALUES ('462', 'Ava', 'Adams', 59, 'Female');
INSERT INTO archer VALUES ('463', 'Grace', 'Gonzalez', 44, 'Female');
INSERT INTO archer VALUES ('464', 'Joshua', 'Carter', 53, 'Male');
INSERT INTO archer VALUES ('465', 'Lillian', 'Thompson', 21, 'Male');
INSERT INTO archer VALUES ('466', 'Daniel', 'Harris', 55, 'Female');
INSERT INTO archer VALUES ('467', 'Matthew', 'Hill', 51, 'Female');
INSERT INTO archer VALUES ('468', 'Olivia', 'Green', 32, 'Female');
INSERT INTO archer VALUES ('469', 'Anthony', 'Lee', 32, 'Male');
INSERT INTO archer VALUES ('470', 'Adam', 'Davis', 36, 'Male');
INSERT INTO archer VALUES ('471', 'Emily', 'Thompson', 18, 'Male');
INSERT INTO archer VALUES ('472', 'Evelyn', 'Rodriguez', 36, 'Male');
INSERT INTO archer VALUES ('473', 'Brandon', 'Parker', 55, 'Male');
INSERT INTO archer VALUES ('474', 'Anthony', 'Turner', 40, 'Male');
INSERT INTO archer VALUES ('475', 'Joshua', 'Baker', 47, 'Female');
INSERT INTO archer VALUES ('476', 'Emily', 'Baker', 22, 'Female');
INSERT INTO archer VALUES ('477', 'Amelia', 'Lopez', 36, 'Male');
INSERT INTO archer VALUES ('478', 'Isaac', 'Davis', 64, 'Male');
INSERT INTO archer VALUES ('479', 'Lila', 'Brown', 28, 'Female');
INSERT INTO archer VALUES ('480', 'Aubrey', 'Gonzalez', 52, 'Male');
INSERT INTO archer VALUES ('481', 'Mia', 'Jones', 28, 'Female');
INSERT INTO archer VALUES ('482', 'Grace', 'Clark', 52, 'Male');
INSERT INTO archer VALUES ('483', 'Adam', 'Smith', 48, 'Female');
INSERT INTO archer VALUES ('484', 'Andrew', 'Brown', 20, 'Male');
INSERT INTO archer VALUES ('485', 'Aubrey', 'Smith', 24, 'Female');
INSERT INTO archer VALUES ('486', 'Addison', 'Wilson', 30, 'Female');
INSERT INTO archer VALUES ('487', 'James', 'Clark', 23, 'Male');
INSERT INTO archer VALUES ('488', 'Chloe', 'Carter', 32, 'Female');
INSERT INTO archer VALUES ('489', 'Sophia', 'Hernandez', 33, 'Female');
INSERT INTO archer VALUES ('490', 'Michael', 'Hernandez', 35, 'Male');
INSERT INTO archer VALUES ('491', 'Natalie', 'Adams', 18, 'Male');
INSERT INTO archer VALUES ('492', 'Dylan', 'Young', 59, 'Female');
INSERT INTO archer VALUES ('493', 'Benjamin', 'Thomas', 31, 'Male');
INSERT INTO archer VALUES ('494', 'Natalie', 'Johnson', 54, 'Female');
INSERT INTO archer VALUES ('495', 'Isaac', 'Wright', 51, 'Female');
INSERT INTO archer VALUES ('496', 'Emily', 'Taylor', 61, 'Female');
INSERT INTO archer VALUES ('497', 'Chloe', 'Scott', 47, 'Male');
INSERT INTO archer VALUES ('498', 'Michael', 'Anderson', 47, 'Female');
INSERT INTO archer VALUES ('499', 'Natalie', 'Brown', 42, 'Male');
INSERT INTO archer VALUES ('500', 'Emma', 'Jackson', 32, 'Female');
INSERT INTO archer VALUES ('501', 'James', 'Lee', 23, 'Female');
INSERT INTO archer VALUES ('502', 'Lillian', 'Scott', 59, 'Male');
INSERT INTO archer VALUES ('503', 'Isabella', 'Roberts', 28, 'Male');
INSERT INTO archer VALUES ('504', 'Lila', 'Parker', 20, 'Male');
INSERT INTO archer VALUES ('505', 'Sophia', 'Gonzalez', 34, 'Male');
INSERT INTO archer VALUES ('506', 'Christopher', 'Williams', 45, 'Male');
INSERT INTO archer VALUES ('507', 'Isabella', 'Hill', 18, 'Female');
INSERT INTO archer VALUES ('508', 'Ryan', 'Harris', 54, 'Male');
INSERT INTO archer VALUES ('509', 'Sarah', 'Taylor', 48, 'Female');
INSERT INTO archer VALUES ('510', 'Lila', 'Roberts', 36, 'Male');
INSERT INTO archer VALUES ('511', 'Mia', 'Green', 33, 'Female');
INSERT INTO archer VALUES ('512', 'Andrew', 'Mitchell', 19, 'Male');
INSERT INTO archer VALUES ('513', 'Lila', 'Hill', 20, 'Female');
INSERT INTO archer VALUES ('514', 'Grace', 'Hall', 40, 'Female');
INSERT INTO archer VALUES ('515', 'Ryan', 'Brown', 35, 'Female');
INSERT INTO archer VALUES ('516', 'Samuel', 'Robinson', 25, 'Male');
INSERT INTO archer VALUES ('517', 'Ryan', 'Campbell', 59, 'Male');
INSERT INTO archer VALUES ('518', 'Brandon', 'Harris', 34, 'Male');
INSERT INTO archer VALUES ('519', 'Addison', 'Lee', 28, 'Female');
INSERT INTO archer VALUES ('520', 'Evelyn', 'Moore', 64, 'Male');
INSERT INTO archer VALUES ('521', 'Daniel', 'Baker', 33, 'Female');
INSERT INTO archer VALUES ('522', 'Hannah', 'Taylor', 32, 'Male');
INSERT INTO archer VALUES ('523', 'Olivia', 'Robinson', 20, 'Male');
INSERT INTO archer VALUES ('524', 'Jacob', 'Nelson', 47, 'Male');
INSERT INTO archer VALUES ('525', 'Lillian', 'Lopez', 43, 'Female');
INSERT INTO archer VALUES ('526', 'William', 'Williams', 41, 'Male');
INSERT INTO archer VALUES ('527', 'James', 'Martin', 51, 'Female');
INSERT INTO archer VALUES ('528', 'Sophia', 'Roberts', 27, 'Female');
INSERT INTO archer VALUES ('529', 'Elizabeth', 'Williams', 38, 'Male');
INSERT INTO archer VALUES ('530', 'Mia', 'Miller', 38, 'Male');
INSERT INTO archer VALUES ('531', 'Abigail', 'Williams', 46, 'Male');
INSERT INTO archer VALUES ('532', 'Alexander', 'Edwards', 63, 'Female');
INSERT INTO archer VALUES ('533', 'Nicholas', 'Moore', 60, 'Male');
INSERT INTO archer VALUES ('534', 'Harper', 'Lee', 35, 'Male');
INSERT INTO archer VALUES ('535', 'Alexander', 'Jackson', 51, 'Male');
INSERT INTO archer VALUES ('536', 'Grace', 'Baker', 58, 'Female');
INSERT INTO archer VALUES ('537', 'Joseph', 'Clark', 65, 'Female');
INSERT INTO archer VALUES ('538', 'Anthony', 'Allen', 57, 'Male');
INSERT INTO archer VALUES ('539', 'Christopher', 'Nelson', 20, 'Male');
INSERT INTO archer VALUES ('540', 'Emily', 'Scott', 37, 'Female');
INSERT INTO archer VALUES ('541', 'Isabella', 'Garcia', 58, 'Male');
INSERT INTO archer VALUES ('542', 'Aria', 'Martin', 53, 'Female');
INSERT INTO archer VALUES ('543', 'Daniel', 'Robinson', 24, 'Female');
INSERT INTO archer VALUES ('544', 'Joshua', 'Turner', 39, 'Female');
INSERT INTO archer VALUES ('545', 'Harper', 'Campbell', 23, 'Female');
INSERT INTO archer VALUES ('546', 'Harper', 'Thompson', 43, 'Male');
INSERT INTO archer VALUES ('547', 'Samuel', 'Lopez', 43, 'Female');
INSERT INTO archer VALUES ('548', 'Christopher', 'Hernandez', 47, 'Male');
INSERT INTO archer VALUES ('549', 'Brandon', 'Nelson', 44, 'Male');
INSERT INTO archer VALUES ('550', 'Adam', 'Hill', 62, 'Female');
INSERT INTO archer VALUES ('551', 'Amelia', 'Hill', 22, 'Female');
INSERT INTO archer VALUES ('552', 'Ryan', 'Gonzalez', 65, 'Male');
INSERT INTO archer VALUES ('553', 'Elizabeth', 'Turner', 35, 'Male');
INSERT INTO archer VALUES ('554', 'Emma', 'Young', 62, 'Male');
INSERT INTO archer VALUES ('555', 'Joseph', 'Phillips', 61, 'Male');
INSERT INTO archer VALUES ('556', 'Ethan', 'Parker', 58, 'Female');
INSERT INTO archer VALUES ('557', 'Michael', 'Harris', 43, 'Male');
INSERT INTO archer VALUES ('558', 'Michael', 'Johnson', 23, 'Male');
INSERT INTO archer VALUES ('559', 'Ryan', 'Rodriguez', 58, 'Male');
INSERT INTO archer VALUES ('560', 'James', 'Green', 40, 'Male');
INSERT INTO archer VALUES ('561', 'John', 'Nelson', 38, 'Male');
INSERT INTO archer VALUES ('562', 'Aubrey', 'Campbell', 63, 'Male');
INSERT INTO archer VALUES ('563', 'Ryan', 'Baker', 36, 'Male');
INSERT INTO archer VALUES ('564', 'Emma', 'Lopez', 60, 'Male');
INSERT INTO archer VALUES ('565', 'Mia', 'Anderson', 44, 'Female');
INSERT INTO archer VALUES ('566', 'James', 'White', 53, 'Male');
INSERT INTO archer VALUES ('567', 'Dylan', 'Wright', 61, 'Male');
INSERT INTO archer VALUES ('568', 'Alexander', 'Lopez', 20, 'Male');
INSERT INTO archer VALUES ('569', 'Emily', 'Hernandez', 51, 'Male');
INSERT INTO archer VALUES ('570', 'Matthew', 'Campbell', 62, 'Male');
INSERT INTO archer VALUES ('571', 'Natalie', 'Adams', 38, 'Female');
INSERT INTO archer VALUES ('572', 'Jacob', 'Young', 25, 'Male');
INSERT INTO archer VALUES ('573', 'Nicholas', 'Wilson', 39, 'Female');
INSERT INTO archer VALUES ('574', 'Evelyn', 'Garcia', 65, 'Male');
INSERT INTO archer VALUES ('575', 'Andrew', 'Rodriguez', 37, 'Male');
INSERT INTO archer VALUES ('576', 'Sarah', 'Moore', 57, 'Male');
INSERT INTO archer VALUES ('577', 'Abigail', 'Scott', 24, 'Female');
INSERT INTO archer VALUES ('578', 'Alexander', 'Williams', 59, 'Female');
INSERT INTO archer VALUES ('579', 'Nicholas', 'Hernandez', 44, 'Female');
INSERT INTO archer VALUES ('580', 'Samuel', 'Johnson', 23, 'Male');
INSERT INTO archer VALUES ('581', 'Michael', 'Mitchell', 18, 'Male');
INSERT INTO archer VALUES ('582', 'Benjamin', 'Miller', 40, 'Female');
INSERT INTO archer VALUES ('583', 'Hannah', 'Rodriguez', 43, 'Male');
INSERT INTO archer VALUES ('584', 'Emily', 'Adams', 23, 'Male');
INSERT INTO archer VALUES ('585', 'Natalie', 'Scott', 40, 'Male');
INSERT INTO archer VALUES ('586', 'Natalie', 'Turner', 56, 'Female');
INSERT INTO archer VALUES ('587', 'Joshua', 'Hill', 49, 'Female');
INSERT INTO archer VALUES ('588', 'Adam', 'Jones', 36, 'Male');
INSERT INTO archer VALUES ('589', 'Emma', 'Roberts', 42, 'Male');
INSERT INTO archer VALUES ('590', 'Michael', 'Campbell', 45, 'Female');
INSERT INTO archer VALUES ('591', 'Natalie', 'Hernandez', 27, 'Male');
INSERT INTO archer VALUES ('592', 'Harper', 'Nelson', 20, 'Female');
INSERT INTO archer VALUES ('593', 'Isabella', 'Moore', 26, 'Female');
INSERT INTO archer VALUES ('594', 'Ella', 'Roberts', 48, 'Female');
INSERT INTO archer VALUES ('595', 'Adam', 'Perez', 29, 'Male');
INSERT INTO archer VALUES ('596', 'Tyler', 'Rodriguez', 64, 'Male');
INSERT INTO archer VALUES ('597', 'Sophia', 'Miller', 19, 'Female');
INSERT INTO archer VALUES ('598', 'Ella', 'Davis', 19, 'Female');
INSERT INTO archer VALUES ('599', 'Sarah', 'Brown', 32, 'Female');
